#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.177741388114 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.0357000000      3.86514276      0.1030751039E+00
  -0.0356000000      3.86786389      0.1021571071E+00
  -0.0355000000      3.87058503      0.1012545949E+00
  -0.0354000000      3.87330617      0.1003672798E+00
  -0.0353000000      3.87602731      0.9949488094E-01
  -0.0352000000      3.87874845      0.9863712417E-01
  -0.0351000000      3.88146959      0.9779374169E-01
  -0.0350000000      3.88419072      0.9696447196E-01
  -0.0349000000      3.88691186      0.9614905956E-01
  -0.0348000000      3.88963300      0.9534725500E-01
  -0.0347000000      3.89235414      0.9455881457E-01
  -0.0346000000      3.89507528      0.9378350022E-01
  -0.0345000000      3.89779642      0.9302107938E-01
  -0.0344000000      3.90051756      0.9227132484E-01
  -0.0343000000      3.90323869      0.9153401463E-01
  -0.0342000000      3.90595983      0.9080893187E-01
  -0.0341000000      3.90868097      0.9009586463E-01
  -0.0340000000      3.91140211      0.8939460586E-01
  -0.0339000000      3.91412325      0.8870495319E-01
  -0.0338000000      3.91684439      0.8802670889E-01
  -0.0337000000      3.91956552      0.8735967972E-01
  -0.0336000000      3.92228666      0.8670367680E-01
  -0.0335000000      3.92500780      0.8605851555E-01
  -0.0334000000      3.92772894      0.8542401556E-01
  -0.0333000000      3.93045008      0.8480000049E-01
  -0.0332000000      3.93317122      0.8418629797E-01
  -0.0331000000      3.93589235      0.8358273950E-01
  -0.0330000000      3.93861349      0.8298916039E-01
  -0.0329000000      3.94133463      0.8240539962E-01
  -0.0328000000      3.94405577      0.8183129980E-01
  -0.0327000000      3.94677691      0.8126670703E-01
  -0.0326000000      3.94949805      0.8071147089E-01
  -0.0325000000      3.95221918      0.8016544428E-01
  -0.0324000000      3.95494032      0.7962848342E-01
  -0.0323000000      3.95766146      0.7910044769E-01
  -0.0322000000      3.96038260      0.7858119964E-01
  -0.0321000000      3.96310374      0.7807060485E-01
  -0.0320000000      3.96582488      0.7756853192E-01
  -0.0319000000      3.96854602      0.7707485232E-01
  -0.0318000000      3.97126715      0.7658944043E-01
  -0.0317000000      3.97398829      0.7611217338E-01
  -0.0316000000      3.97670943      0.7564293105E-01
  -0.0315000000      3.97943057      0.7518159597E-01
  -0.0314000000      3.98215171      0.7472805329E-01
  -0.0313000000      3.98487285      0.7428219069E-01
  -0.0312000000      3.98759398      0.7384389837E-01
  -0.0311000000      3.99031512      0.7341306895E-01
  -0.0310000000      3.99303626      0.7298959744E-01
  -0.0309000000      3.99575740      0.7257338119E-01
  -0.0308000000      3.99847854      0.7216431982E-01
  -0.0307000000      4.00119968      0.7176231520E-01
  -0.0306000000      4.00392081      0.7136727139E-01
  -0.0305000000      4.00664195      0.7097909456E-01
  -0.0304000000      4.00936309      0.7059769302E-01
  -0.0303000000      4.01208423      0.7022297711E-01
  -0.0302000000      4.01480537      0.6985485918E-01
  -0.0301000000      4.01752651      0.6949325356E-01
  -0.0300000000      4.02024764      0.6913807649E-01
  -0.0299000000      4.02296878      0.6878924612E-01
  -0.0298000000      4.02568992      0.6844668244E-01
  -0.0297000000      4.02841106      0.6811030725E-01
  -0.0296000000      4.03113220      0.6778004416E-01
  -0.0295000000      4.03385334      0.6745581848E-01
  -0.0294000000      4.03657448      0.6713755726E-01
  -0.0293000000      4.03929561      0.6682518922E-01
  -0.0292000000      4.04201675      0.6651864471E-01
  -0.0291000000      4.04473789      0.6621785571E-01
  -0.0290000000      4.04745903      0.6592275578E-01
  -0.0289000000      4.05018017      0.6563328003E-01
  -0.0288000000      4.05290131      0.6534936509E-01
  -0.0287000000      4.05562244      0.6507094910E-01
  -0.0286000000      4.05834358      0.6479797165E-01
  -0.0285000000      4.06106472      0.6453037378E-01
  -0.0284000000      4.06378586      0.6426809796E-01
  -0.0283000000      4.06650700      0.6401108803E-01
  -0.0282000000      4.06922814      0.6375928922E-01
  -0.0281000000      4.07194927      0.6351264808E-01
  -0.0280000000      4.07467041      0.6327111249E-01
  -0.0279000000      4.07739155      0.6303463165E-01
  -0.0278000000      4.08011269      0.6280315600E-01
  -0.0277000000      4.08283383      0.6257663726E-01
  -0.0276000000      4.08555497      0.6235502838E-01
  -0.0275000000      4.08827610      0.6213828353E-01
  -0.0274000000      4.09099724      0.6192635807E-01
  -0.0273000000      4.09371838      0.6171920854E-01
  -0.0272000000      4.09643952      0.6151679263E-01
  -0.0271000000      4.09916066      0.6131906920E-01
  -0.0270000000      4.10188180      0.6112599820E-01
  -0.0269000000      4.10460294      0.6093754071E-01
  -0.0268000000      4.10732407      0.6075365891E-01
  -0.0267000000      4.11004521      0.6057431604E-01
  -0.0266000000      4.11276635      0.6039947640E-01
  -0.0265000000      4.11548749      0.6022910535E-01
  -0.0264000000      4.11820863      0.6006316928E-01
  -0.0263000000      4.12092977      0.5990163560E-01
  -0.0262000000      4.12365090      0.5974447272E-01
  -0.0261000000      4.12637204      0.5959165006E-01
  -0.0260000000      4.12909318      0.5944313800E-01
  -0.0259000000      4.13181432      0.5929890791E-01
  -0.0258000000      4.13453546      0.5915893211E-01
  -0.0257000000      4.13725660      0.5902318386E-01
  -0.0256000000      4.13997773      0.5889163738E-01
  -0.0255000000      4.14269887      0.5876426779E-01
  -0.0254000000      4.14542001      0.5864105114E-01
  -0.0253000000      4.14814115      0.5852196438E-01
  -0.0252000000      4.15086229      0.5840698538E-01
  -0.0251000000      4.15358343      0.5829609288E-01
  -0.0250000000      4.15630456      0.5818926649E-01
  -0.0249000000      4.15902570      0.5808648672E-01
  -0.0248000000      4.16174684      0.5798773494E-01
  -0.0247000000      4.16446798      0.5789299337E-01
  -0.0246000000      4.16718912      0.5780224507E-01
  -0.0245000000      4.16991026      0.5771547398E-01
  -0.0244000000      4.17263140      0.5763266485E-01
  -0.0243000000      4.17535253      0.5755380327E-01
  -0.0242000000      4.17807367      0.5747887566E-01
  -0.0241000000      4.18079481      0.5740786926E-01
  -0.0240000000      4.18351595      0.5734077212E-01
  -0.0239000000      4.18623709      0.5727757312E-01
  -0.0238000000      4.18895823      0.5721826194E-01
  -0.0237000000      4.19167936      0.5716282906E-01
  -0.0236000000      4.19440050      0.5711126575E-01
  -0.0235000000      4.19712164      0.5706356410E-01
  -0.0234000000      4.19984278      0.5701971698E-01
  -0.0233000000      4.20256392      0.5697971806E-01
  -0.0232000000      4.20528506      0.5694356179E-01
  -0.0231000000      4.20800619      0.5691124340E-01
  -0.0230000000      4.21072733      0.5688275893E-01
  -0.0229000000      4.21344847      0.5685810518E-01
  -0.0228000000      4.21616961      0.5683727973E-01
  -0.0227000000      4.21889075      0.5682028096E-01
  -0.0226000000      4.22161189      0.5680710802E-01
  -0.0225000000      4.22433302      0.5679776084E-01
  -0.0224000000      4.22705416      0.5679224011E-01
  -0.0223000000      4.22977530      0.5679054734E-01
  -0.0222000000      4.23249644      0.5679268479E-01
  -0.0221000000      4.23521758      0.5679865550E-01
  -0.0220000000      4.23793872      0.5680846331E-01
  -0.0219000000      4.24065986      0.5682211282E-01
  -0.0218000000      4.24338099      0.5683960945E-01
  -0.0217000000      4.24610213      0.5686095936E-01
  -0.0216000000      4.24882327      0.5688616953E-01
  -0.0215000000      4.25154441      0.5691524773E-01
  -0.0214000000      4.25426555      0.5694820251E-01
  -0.0213000000      4.25698669      0.5698504323E-01
  -0.0212000000      4.25970782      0.5702578003E-01
  -0.0211000000      4.26242896      0.5707042388E-01
  -0.0210000000      4.26515010      0.5711898655E-01
  -0.0209000000      4.26787124      0.5717148060E-01
  -0.0208000000      4.27059238      0.5722791943E-01
  -0.0207000000      4.27331352      0.5728831726E-01
  -0.0206000000      4.27603465      0.5735268912E-01
  -0.0205000000      4.27875579      0.5742105089E-01
  -0.0204000000      4.28147693      0.5749341929E-01
  -0.0203000000      4.28419807      0.5756981185E-01
  -0.0202000000      4.28691921      0.5765024699E-01
  -0.0201000000      4.28964035      0.5773474396E-01
  -0.0200000000      4.29236148      0.5782332289E-01
  -0.0199000000      4.29508262      0.5791600476E-01
  -0.0198000000      4.29780376      0.5801281147E-01
  -0.0197000000      4.30052490      0.5811376575E-01
  -0.0196000000      4.30324604      0.5821889126E-01
  -0.0195000000      4.30596718      0.5832821257E-01
  -0.0194000000      4.30868832      0.5844175513E-01
  -0.0193000000      4.31140945      0.5855954534E-01
  -0.0192000000      4.31413059      0.5868161052E-01
  -0.0191000000      4.31685173      0.5880797893E-01
  -0.0190000000      4.31957287      0.5893867979E-01
  -0.0189000000      4.32229401      0.5907374327E-01
  -0.0188000000      4.32501515      0.5921320052E-01
  -0.0187000000      4.32773628      0.5935708368E-01
  -0.0186000000      4.33045742      0.5950542589E-01
  -0.0185000000      4.33317856      0.5965826127E-01
  -0.0184000000      4.33589970      0.5981562499E-01
  -0.0183000000      4.33862084      0.5997755326E-01
  -0.0182000000      4.34134198      0.6014408332E-01
  -0.0181000000      4.34406311      0.6031525347E-01
  -0.0180000000      4.34678425      0.6049110310E-01
  -0.0179000000      4.34950539      0.6067167269E-01
  -0.0178000000      4.35222653      0.6085700382E-01
  -0.0177000000      4.35494767      0.6104713920E-01
  -0.0176000000      4.35766881      0.6124212265E-01
  -0.0175000000      4.36038994      0.6144199919E-01
  -0.0174000000      4.36311108      0.6164681498E-01
  -0.0173000000      4.36583222      0.6185661738E-01
  -0.0172000000      4.36855336      0.6207145495E-01
  -0.0171000000      4.37127450      0.6229137747E-01
  -0.0170000000      4.37399564      0.6251643599E-01
  -0.0169000000      4.37671678      0.6274668279E-01
  -0.0168000000      4.37943791      0.6298217146E-01
  -0.0167000000      4.38215905      0.6322295687E-01
  -0.0166000000      4.38488019      0.6346909525E-01
  -0.0165000000      4.38760133      0.6372064413E-01
  -0.0164000000      4.39032247      0.6397766244E-01
  -0.0163000000      4.39304361      0.6424021050E-01
  -0.0162000000      4.39576474      0.6450835004E-01
  -0.0161000000      4.39848588      0.6478214420E-01
  -0.0160000000      4.40120702      0.6506165764E-01
  -0.0159000000      4.40392816      0.6534695645E-01
  -0.0158000000      4.40664930      0.6563810827E-01
  -0.0157000000      4.40937044      0.6593518227E-01
  -0.0156000000      4.41209157      0.6623824917E-01
  -0.0155000000      4.41481271      0.6654738131E-01
  -0.0154000000      4.41753385      0.6686265263E-01
  -0.0153000000      4.42025499      0.6718413874E-01
  -0.0152000000      4.42297613      0.6751191692E-01
  -0.0151000000      4.42569727      0.6784606616E-01
  -0.0150000000      4.42841840      0.6818666720E-01
  -0.0149000000      4.43113954      0.6853380254E-01
  -0.0148000000      4.43386068      0.6888755650E-01
  -0.0147000000      4.43658182      0.6924801524E-01
  -0.0146000000      4.43930296      0.6961526678E-01
  -0.0145000000      4.44202410      0.6998940108E-01
  -0.0144000000      4.44474524      0.7037051001E-01
  -0.0143000000      4.44746637      0.7075868744E-01
  -0.0142000000      4.45018751      0.7115402925E-01
  -0.0141000000      4.45290865      0.7155663340E-01
  -0.0140000000      4.45562979      0.7196659993E-01
  -0.0139000000      4.45835093      0.7238403100E-01
  -0.0138000000      4.46107207      0.7280903099E-01
  -0.0137000000      4.46379320      0.7324170646E-01
  -0.0136000000      4.46651434      0.7368216626E-01
  -0.0135000000      4.46923548      0.7413052154E-01
  -0.0134000000      4.47195662      0.7458688580E-01
  -0.0133000000      4.47467776      0.7505137494E-01
  -0.0132000000      4.47739890      0.7552410731E-01
  -0.0131000000      4.48012003      0.7600520374E-01
  -0.0130000000      4.48284117      0.7649478762E-01
  -0.0129000000      4.48556231      0.7699298492E-01
  -0.0128000000      4.48828345      0.7749992427E-01
  -0.0127000000      4.49100459      0.7801573698E-01
  -0.0126000000      4.49372573      0.7854055712E-01
  -0.0125000000      4.49644686      0.7907452157E-01
  -0.0124000000      4.49916800      0.7961777007E-01
  -0.0123000000      4.50188914      0.8017044526E-01
  -0.0122000000      4.50461028      0.8073269279E-01
  -0.0121000000      4.50733142      0.8130466133E-01
  -0.0120000000      4.51005256      0.8188650266E-01
  -0.0119000000      4.51277370      0.8247837169E-01
  -0.0118000000      4.51549483      0.8308042660E-01
  -0.0117000000      4.51821597      0.8369282883E-01
  -0.0116000000      4.52093711      0.8431574318E-01
  -0.0115000000      4.52365825      0.8494933789E-01
  -0.0114000000      4.52637939      0.8559378469E-01
  -0.0113000000      4.52910053      0.8624925886E-01
  -0.0112000000      4.53182166      0.8691593933E-01
  -0.0111000000      4.53454280      0.8759400874E-01
  -0.0110000000      4.53726394      0.8828365350E-01
  -0.0109000000      4.53998508      0.8898506392E-01
  -0.0108000000      4.54270622      0.8969843421E-01
  -0.0107000000      4.54542736      0.9042396263E-01
  -0.0106000000      4.54814849      0.9116185152E-01
  -0.0105000000      4.55086963      0.9191230743E-01
  -0.0104000000      4.55359077      0.9267554115E-01
  -0.0103000000      4.55631191      0.9345176785E-01
  -0.0102000000      4.55903305      0.9424120714E-01
  -0.0101000000      4.56175419      0.9504408315E-01
  -0.0100000000      4.56447532      0.9586062464E-01
  -0.0099000000      4.56719646      0.9669106511E-01
  -0.0098000000      4.56991760      0.9753564283E-01
  -0.0097000000      4.57263874      0.9839460101E-01
  -0.0096000000      4.57535988      0.9926818786E-01
  -0.0095000000      4.57808102      0.1001566567E+00
  -0.0094000000      4.58080216      0.1010602660E+00
  -0.0093000000      4.58352329      0.1019792796E+00
  -0.0092000000      4.58624443      0.1029139668E+00
  -0.0091000000      4.58896557      0.1038646024E+00
  -0.0090000000      4.59168671      0.1048314666E+00
  -0.0089000000      4.59440785      0.1058148458E+00
  -0.0088000000      4.59712899      0.1068150317E+00
  -0.0087000000      4.59985012      0.1078323224E+00
  -0.0086000000      4.60257126      0.1088670219E+00
  -0.0085000000      4.60529240      0.1099194405E+00
  -0.0084000000      4.60801354      0.1109898945E+00
  -0.0083000000      4.61073468      0.1120787071E+00
  -0.0082000000      4.61345582      0.1131862077E+00
  -0.0081000000      4.61617695      0.1143127325E+00
